Código;Descrição;PGV;Empresa;Tipo Marca;Linha Marca;Embalagem;Marca;Vasilhame;Garrrafeira;ICMS;Tipo Roadshow;Peso Bruto Kg;Fator;Fator Hecto;Fator Hecto Comercial;Ind Palmtop;Grupo;Grupo Remuneração;EAN;Tab ICMS;Caixas Pallet;Nr Fator Conversão;Lastro;Fam. Embalagem SIV;Pauta PIS Litro;Pauta COFINS Litro;Caixas Pallet 1;Capacidade 1;Fat Ajust 1;Caixas Pallet 2;Capacidade 2;Fat Ajust 2;Caixas Pallet 3;Capacidade 3;Fat Ajust 3;Ordem de Carga;Estoque Minímo Puxada;Código Produto SAP;Vasilhame Fictício;NCM;Apura Royalties;Tipo Produto Royalties;CEST;EAN Trib;Código Unitário;Descrição unitária;Subtipo
0012803;MENTA AN 06521 GRANEL;000000;  ;027 - AROMA;016;006 - SEM EMBALAGEM;02302;000000;000000;60;   ;0001,000;001;00,000000;00,000000;N;000;000;;000;0000;000,00;;00030;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;040002197;000000; 033021000;N;0;0000000;              ;00012803;MENTA AN 06521 GRANEL                                             ;049
0012805;BOHEMIA ESCURA ONE WAY 600ML CX 12;128058;  ;001 - CERVEJA;011;068 - ONE-WAY 600;00639;000000;000000;60;   ;0012,950;012;00,072000;00,072000;N;000;000;7891991011471 ;000;0000;000,00;;00007;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;000039326;000000; 022030000;S;3;0302100;7891991009416 ;00012804;BOHEMIA ESCURA ONE WAY 600ML                                      ;001
0012806;FUSION MIX ACAI LATA 250ML SHRINK C/6;126094;  ;026 - ENERGETICO;058;003 - LATA 250;02204;000000;000000;60;   ;0001,560;006;00,015000;00,015000;N;000;000;7891991011464 ;000;0000;000,00;;00062;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;000039327;000000; 022029900;S;4;0000000;7891991011389 ;00012608;FUSION MIX ACAI LATA 250ML                                        ;047
0012807;FUSION SUNSET LATA 250ML SHRINK C/6;126110;  ;026 - ENERGETICO;058;003 - LATA 250;02205;000000;000000;60;   ;0001,560;006;00,015000;00,015000;N;000;000;7891991011488 ;000;0000;000,00;;00062;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;000039328;000000; 022029900;S;4;0000000;7891991011402 ;00012610;FUSION SUNSET LATA 250ML                                          ;047
0012810;MONSTER ENERGY LATA 500ML BANDEJA C/24;128108;GE;026 - ENERGETICO;066;033 - LATA 500;02303;000000;000000;60;u  ;0013,152;024;00,120000;00,120000; ;058;013;7898938890014 ;001;0072;001,17;00009;00029;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00001;0000000;007500534;000000; 022029900;S;4;0301300;7898938890014 ;00012809;MONSTER ENERGY LATA 500 ML                                        ;051
0012812;MONSTER LO CARB LATA 500ML BANDEJA C/24;128124;GE;026 - ENERGETICO;066;033 - LATA 500;02304;000000;000000;60;u  ;0013,152;024;00,120000;00,120000; ;058;013;7898938890021 ;001;0072;001,17;00009;00029;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007500535;000000; 022029900;S;4;0301300;7898938890021 ;00012811;MONSTER LO CARB LATA 500 ML                                       ;051
0012814;MONSTER KHAOS LATA 500ML BANDEJA C/24;128140;GE;026 - ENERGETICO;066;033 - LATA 500;02305;000000;000000;60;u  ;0013,152;024;00,120000;00,120000; ;058;013;7898938890038 ;001;0072;001,17;00009;00029;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007500536;000000; 022029900;S;4;0301300;7898938890038 ;00012813;MONSTER KHAOS LATA 500 ML                                         ;051
0012815;LIPTON CHA PRETO PESSEGO MIX BAG IN BOX 18L;128157;  ;012 - CHA;006;012 - SACO;02307;000000;000000;60;^  ;0023,860;001;00,060000;00,180000;N;000;000;7892840806873 ;000;0105;000,80;;00031;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;000039684;000000; 021069010;S;4;0000000;7892840806873 ;00012815;LIPTON CHA PRETO PESSEGO MIX BAG IN BOX 18L                       ;017
0012817;HERTOG JAN TRIPLE ONE WAY 500ML CX PAP C/8;128173;  ;001 - CERVEJA;065;040 - ONE-WAY 500;02306;000000;000000;60;Z  ;0010,400;008;00,040000;00,040000;N;000;000;8710956101318 ;000;0090;000,93;;00007;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;000017460;000000; 022030000;S;3;0302100;8710956001311 ;00012816;HERTOG JAN TRIPLE ONE WAY 500ML                                   ;001
0012819;HOEGAARDEN ROSEE ONE WAY 750ML CX06;128199;  ;001 - CERVEJA;040;070 - ONE-WAY 750;02259;000000;000000;60;y  ;0013,940;006;00,045000;00,045000;N;000;000;5410228201007 ;000;0068;001,24;;00104;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;000021713;000000; 022030000;S;3;0302100;5410228200154 ;00012818;HOEGAARDEN ROSEE ONE WAY 750ML                                    ;034
0012821;AGUA MIN PUREZA VITAL C/GAS PET 300 ML CAIXA C/ 12;128215;GE;005 - AGUA;007;042 - PET;01684;000000;000000;00;s  ;0003,900;012;00,036000;00,036000; ;022;026;7896062800121 ;001;0252;000,36;00029;00085;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007500570;000000; 022011000;S;4;0300500;7896062800121 ;00012820;AGUA MIN PUREZA VITAL C/GAS PET 300 ML                            ;035
0012822;MORANGO AIN 14277 GRANEL;000000;  ;027 - AROMA;016;006 - SEM EMBALAGEM;02308;000000;000000;60;   ;0001,000;001;00,000000;00,000000;N;000;000;;000;0000;000,00;;00030;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;040001478;000000; 033021000;N;0;0000000;              ;00012822;MORANGO AIN 14277 GRANEL                                          ;049
0012823;CREME DE FRUTAS PO AA 06161 GRANEL;128231;  ;027 - AROMA;016;006 - SEM EMBALAGEM;02309;000000;000000;60;   ;0001,000;001;00,000000;00,000000;N;000;000;;000;0000;000,00;;00030;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;040002198;000000; 033021000;N;0;0000000;              ;00012823;CREME DE FRUTAS PO AA 06161 GRANEL                                ;049
0012825;AGUA MIN PUREZA VITAL S/GAS PET 300 ML CAIXA C/ 12;128256;GE;005 - AGUA;007;042 - PET;01685;000000;000000;00;s  ;0003,900;012;00,036000;00,036000; ;022;026;7896062800152 ;001;0252;000,36;00029;00085;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007500572;000000; 022011000;S;4;0300500;7896062800152 ;00012824;AGUA MIN PUREZA VITAL S/GAS PET 300 ML                            ;035
0012827;AGUA M S LOURENCO C/GAS PET 510ML CX C/6;128272;GE;005 - AGUA;007;098 - PET 510;01682;000000;000000;00;2  ;0003,870;006;00,030600;00,030600; ;023;025;7896062801050 ;001;0273;000,31;00039;00049;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00236;0000000;007500573;000000; 022011000;S;4;0300600;7896062801050 ;00012826;AGUA M S LOURENCO C/GAS PET 510ML                                 ;035
0012830;AGUA M S LOURENCO S/GAS PET 510ML CX C/6;128306;GE;005 - AGUA;007;098 - PET 510;01683;000000;000000;00;2  ;0003,198;006;00,030600;00,030600; ;023;025;7896062802354 ;001;0273;000,31;00039;00049;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00235;0000000;007500575;000000; 022011000;S;4;0300600;7896062802354 ;00012829;AGUA M S LOURENCO S/GAS PET 510ML                                 ;035
0012832;CORONA EXTRA ONE WAY 355ML SIXPACK C/4;128322;  ;001 - CERVEJA;056;071 - ONE-WAY 355;01802;000000;000000;60;   ;0017,236;024;00,085200;00,085200;N;000;000;7501064191398 ;000;0000;000,00;;00103;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;000039685;000000; 022030000;S;3;0302100;              ;00012831;CORONA EXTRA ONE WAY 355ML                                        ;001
0012835;SKOL GFA ALUMINIO 473ML SIXPACK SH C/4;128355;SK;001 - CERVEJA;003;052 - ONE-WAY 473;00008;000000;000000;60;L  ;0013,070;024;00,113520;00,113520; ;020;004;7891149104888 ;002;0065;001,29;00007;00172;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00125;0000000;000039686;000000; 022030000;S;3;0302100;7891149104864 ;00012833;SKOL GFA ALUMINIO 473ML                                           ;001
0012836;CONC.NAT.S.GA DIET FE1431 BOMBONA10L KIT;000000;  ;003 - CONCENTRADO;010;006 - SEM EMBALAGEM;02312;000000;000000;60;   ;0010,440;001;00,100000;00,100000;N;000;000;;000;0000;000,00;;00020;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;040001479;000000; 021069010;N;0;0000000;              ;00012836;CONC.NAT.S.GA DIET FE1431 BOMBONA10L KIT                          ;005
0012837;LIPTON DURAZNO BAG IN BOX 18,92L;128371;  ;012 - CHA;006;012 - SACO;00485;000000;000000;60;   ;0022,200;001;00,010000;00,189200;N;000;000;7751912000413 ;000;0000;000,00;;00031;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;000038110;000000; 021069010;S;4;0000000;7751912000413 ;00012837;LIPTON DURAZNO BAG IN BOX 18,92L                                  ;017
0012838;LIPTON BLACK TEA LEMON BAG IN BOX 18,92L;128389;  ;012 - CHA;006;012 - SACO;02311;000000;000000;60;   ;0022,200;001;00,010000;00,189200;N;000;000;7751912000406 ;000;0000;000,00;;00031;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;000038109;000000; 021069010;S;4;0000000;7751912000406 ;00012838;LIPTON BLACK TEA LEMON BAG IN BOX 18,92L                          ;017
0012840;BUDWEISER LIGHT LATA 355ML BJ C/24 NPAL;128405;  ;001 - CERVEJA;011;032 - LATA 355;01392;000000;000000;60;   ;0004,540;024;00,085200;00,085200;N;000;000;0018200532467 ;000;0000;000,00;;00171;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;000038079;000000; 022030000;S;3;0302100;0018200001062 ;00012841;BUDWEISER LIGHT LATA 355 ML                                       ;001
0012842;CONC.NAT.FUSION MIX ACAI FE1450 KIT;000000;  ;003 - CONCENTRADO;058;006 - SEM EMBALAGEM;02313;000000;000000;60;   ;0005,220;001;00,050000;00,050000;N;000;000;;000;0000;000,00;;00020;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;040002199;000000; 021069010;N;0;0000000;              ;00012842;CONC.NAT.FUSION MIX ACAI FE1450 KIT                               ;007
0012843;CONC.NAT.FUSION MIX CITRUS FE1495 KIT;000000;  ;003 - CONCENTRADO;058;006 - SEM EMBALAGEM;02314;000000;000000;60;   ;0005,220;001;00,050000;00,050000;N;000;000;;000;0000;000,00;;00020;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;040002200;000000; 021069010;N;0;0000000;              ;00012843;CONC.NAT.FUSION MIX CITRUS FE1495 KIT                             ;007
0012844;BUDWEISER LIGHT LATA 355ML BJ C/24 NPAL MERCADO;128405;  ;001 - CERVEJA;011;032 - LATA 355;01392;000000;000000;60;   ;0004,540;024;00,085200;00,085200;N;000;000;0018200532467 ;000;0000;000,00;;00171;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;000038101;000000; 022030000;S;3;0302100;              ;00012839;BUDWEISER LIGHT LATA 355 ML MERCADO                               ;001
0012846;BUDWEISER LIGHT GFA VD 355ML CX C/24 MERCADO;128462;  ;001 - CERVEJA;011;001 - GARRAFA;01392;000000;000000;60;   ;0013,980;024;00,085200;00,085200;N;000;000;0018200530364 ;000;0000;000,00;;00162;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;000038077;000000; 022030000;S;3;0302100;0018200530364 ;00012845;BUDWEISER LIGHT GFA VD 355ML MERCADO                              ;001
0012848;BRAHMA CHOPP ONE WAY 300ML CX C/24 GARRAFEIRA DESCARTAVEL;038034;  ;001 - CERVEJA;001;022 - ONE-WAY 300;00004;000000;000000;60;   ;0013,270;024;00,072000;00,072000;N;000;000;7891149104925 ;000;0000;000,00;;00107;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;000039983;000000; 022030000;S;3;0302100;7891149104918 ;00012847;BRAHMA CHOPP ONE WAY 300ML GARRAFEIRA DESCARTAVEL                 ;001
0012850;CORONA EXTRA GFA VD 355ML CX C/24 MERCADO;108944;  ;001 - CERVEJA;056;001 - GARRAFA;01802;000000;000000;60;   ;0016,450;024;00,085200;00,085200;N;000;000;0000075032715 ;000;0000;000,00;;00162;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;000038102;000000; 022030000;S;3;0302100;0000075032715 ;00012849;CORONA EXTRA GFA VD 355ML MERCADO                                 ;001
0012852;CORONITA EXTRA ONE WAY 207ML CAIXA C/24;128520;  ;001 - CERVEJA;057;021 - ONE-WAY 250;01801;000000;000000;60;   ;0009,810;024;00,049680;00,049680;N;000;000;7501064196645 ;000;0000;000,00;;00044;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;000038103;000000; 022030000;S;3;0302100;7501064196645 ;00012851;CORONITA EXTRA ONE WAY 207ML                                      ;001
0012854;CORONITA EXTRA ONE WAY 207ML CAIXA C/24 MERCADO;128520;  ;001 - CERVEJA;057;021 - ONE-WAY 250;01801;000000;000000;60;   ;0009,810;024;00,049680;00,049680;N;000;000;0080660954080 ;000;0000;000,00;;00044;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;000038104;000000; 022030000;S;3;0302100;0000008066844 ;00012853;CORONITA EXTRA ONE WAY 207ML MERCADO                              ;001
0012856;ABACAXI AA 01048 GRANEL;128561;  ;027 - AROMA;016;006 - SEM EMBALAGEM;02316;000000;000000;60;   ;0001,000;001;00,000000;00,000000;N;000;000;;000;0000;000,00;;00030;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;040002201;000000; 033021000;N;0;0000000;              ;00012856;ABACAXI AA 01048 GRANEL                                           ;049
0012857;AMENDOIM 01052 GRANEL;000000;  ;027 - AROMA;016;006 - SEM EMBALAGEM;02317;000000;000000;60;   ;0001,000;001;00,000000;00,000000;N;000;000;;000;0000;000,00;;00030;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;040002202;000000; 033021000;N;0;0000000;              ;00012857;AMENDOIM 01052 GRANEL                                             ;049
0012858;CAFE 01444 GRANEL;000000;  ;027 - AROMA;016;006 - SEM EMBALAGEM;02318;000000;000000;60;   ;0001,000;001;00,000000;00,000000;N;000;000;;000;0000;000,00;;00030;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;040002203;000000; 033021000;N;0;0000000;              ;00012858;CAFE 01444 GRANEL                                                 ;049
0012859;CEREJA 01341 GRANEL;000000;  ;027 - AROMA;016;006 - SEM EMBALAGEM;02319;000000;000000;60;   ;0001,000;001;00,000000;00,000000;N;000;000;;000;0000;000,00;;00030;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;040002204;000000; 033021000;N;0;0000000;              ;00012859;CEREJA 01341 GRANEL                                               ;049
0012860;BAUNILHA AA 12089 GRANEL;000000;  ;027 - AROMA;016;006 - SEM EMBALAGEM;02320;000000;000000;60;   ;0001,000;001;00,000000;00,000000;N;000;000;;000;0000;000,00;;00030;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;040002205;000000; 033021000;N;0;0000000;              ;00012860;BAUNILHA AA 12089 GRANEL                                          ;049
0012861;COCO 01109 GRANEL;000000;  ;027 - AROMA;016;006 - SEM EMBALAGEM;02321;000000;000000;60;   ;0001,000;001;00,000000;00,000000;N;000;000;;000;0000;000,00;;00030;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;040002206;000000; 033021000;N;0;0000000;              ;00012861;COCO 01109 GRANEL                                                 ;049
0012862;COCO 01022 GRANEL;000000;  ;027 - AROMA;016;006 - SEM EMBALAGEM;02322;000000;000000;60;   ;0001,000;001;00,000000;00,000000;N;000;000;;000;0000;000,00;;00030;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;040002207;000000; 033021000;N;0;0000000;              ;00012862;COCO 01022 GRANEL                                                 ;049
0012863;COLA 01336 GRANEL;000000;  ;027 - AROMA;016;006 - SEM EMBALAGEM;02323;000000;000000;60;   ;0001,000;001;00,000000;00,000000;N;000;000;;000;0000;000,00;;00030;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;040002208;000000; 033021000;N;0;0000000;              ;00012863;COLA 01336 GRANEL                                                 ;049
0012864;CRAVO 01320 GRANEL;000000;  ;027 - AROMA;016;006 - SEM EMBALAGEM;02324;000000;000000;60;   ;0001,000;001;00,000000;00,000000;N;000;000;;000;0000;000,00;;00030;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;040002209;000000; 033021000;N;0;0000000;              ;00012864;CRAVO 01320 GRANEL                                                ;049
0012865;CUPUACU 01324 GRANEL;000000;  ;027 - AROMA;016;006 - SEM EMBALAGEM;02326;000000;000000;60;   ;0001,000;001;00,000000;00,000000;N;000;000;;000;0000;000,00;;00030;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;040002210;000000; 033021000;N;0;0000000;              ;00012865;CUPUACU 01324 GRANEL                                              ;049
0012866;GUARANA AR ID NAT 01151 GRANEL;000000;  ;027 - AROMA;016;006 - SEM EMBALAGEM;02327;000000;000000;60;   ;0001,000;001;00,000000;00,000000;N;000;000;;000;0000;000,00;;00030;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;000000000;000000; 033021000;N;0;0000000;              ;00012866;GUARANA AR ID NAT 01151 GRANEL                                    ;049
0012867;IOGURTE 01440 GRANEL;000000;  ;027 - AROMA;016;006 - SEM EMBALAGEM;02329;000000;000000;60;   ;0001,000;001;00,000000;00,000000;N;000;000;;000;0000;000,00;;00030;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;040002211;000000; 033021000;N;0;0000000;              ;00012867;IOGURTE 01440 GRANEL                                              ;049
0012868;LARANJA FRUTA 10657 GRANEL;000000;  ;027 - AROMA;016;006 - SEM EMBALAGEM;02328;000000;000000;60;   ;0001,000;001;00,000000;00,000000;N;000;000;;000;0000;000,00;;00030;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;040002212;000000; 033021000;N;0;0000000;              ;00012868;LARANJA FRUTA 10657 GRANEL                                        ;049
0012869;LEITE AA 01100 GRANEL;000000;  ;027 - AROMA;016;006 - SEM EMBALAGEM;02330;000000;000000;60;   ;0001,000;001;00,000000;00,000000;N;000;000;;000;0000;000,00;;00030;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;040002213;000000; 033021000;N;0;0000000;              ;00012869;LEITE AA 01100 GRANEL                                             ;049
0012870;MANTEIGA 01063 GRANEL;000000;  ;027 - AROMA;016;006 - SEM EMBALAGEM;02331;000000;000000;60;   ;0001,000;001;00,000000;00,000000;N;000;000;;000;0000;000,00;;00030;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;040002214;000000; 033021000;N;0;0000000;              ;00012870;MANTEIGA 01063 GRANEL                                             ;049
0012871;MORANGO 01437 GRANEL;000000;  ;027 - AROMA;016;006 - SEM EMBALAGEM;02332;000000;000000;60;   ;0001,000;001;00,000000;00,000000;N;000;000;;000;0000;000,00;;00030;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;040002215;000000; 033021000;N;0;0000000;              ;00012871;MORANGO 01437 GRANEL                                              ;049
0012872;NATA AA CONC 01433 GRANEL;000000;  ;027 - AROMA;016;006 - SEM EMBALAGEM;02333;000000;000000;60;   ;0001,000;001;00,000000;00,000000;N;000;000;;000;0000;000,00;;00030;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;040002216;000000; 033021000;N;0;0000000;              ;00012872;NATA AA CONC 01433 GRANEL                                         ;049
0012873;OE LIMAO CONC 11694 GRANEL;000000;  ;027 - AROMA;016;006 - SEM EMBALAGEM;02334;000000;000000;60;   ;0001,000;001;00,000000;00,000000;N;000;000;;000;0000;000,00;;00030;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;040002217;000000; 033021000;N;0;0000000;              ;00012873;OE LIMAO CONC 11694 GRANEL                                        ;049
0012874;PESSEGO 01425 GRANEL;000000;  ;027 - AROMA;016;006 - SEM EMBALAGEM;02335;000000;000000;60;   ;0001,000;001;00,000000;00,000000;N;000;000;;000;0000;000,00;;00030;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;040002218;000000; 033021000;N;0;0000000;              ;00012874;PESSEGO 01425 GRANEL                                              ;049
